ID, Artist, Song, Genre
20232,Paul Young,Now I Know What Made Otis Blue,pop
20233,Paul Young,It Will Be You,pop
20234,Paul Young,I Wish You Love,pop
20257,Sandy,Pés cansados,pop
20258,Sandy-Tiago Iorc,Me espera,pop
20265,Sammy Hagar,Mas Tequila,pop
20266,Sammi Morelli,Perfect Storm,pop
20267,Sammi Morelli-Stevie Ross,Everything You Are,pop
20268,Samantha Sang-Bee Gees,Emotions,pop
20271,Disclosure-Sam Smith,Latch,pop
20272,Sam Smith,Lay Me Down,pop
20276,Sam Brown,Can I Get a Witness?,pop
20277,Sam Brown,Stop!,pop
20278,And Also the Trees,Shaletown,rock
20279,And Also the Trees,The House of the Heart,rock
20280,And Also the Trees,Lady D'Arbanville,rock
20281,And Also the Trees,Misfortunes,rock
20282,And Also the Trees,The Pear Tree,rock
20291,S Club 8,Automatic High,pop
20292,S Club 8,Don't Tell Me You're Sorry,pop
20293,S Club 8,Puppy Love / Sleigh Ride,pop
20294,S Club 8,Sundown,pop
20295,S Club 7,Bring It All Back,pop
20296,S Club 7,S Club Party,pop
20297,S Club 7,Two in a Million,pop
20298,Ry Cooder,634 - 5789,pop
20299,Alanis Morissette,You Oughta Know,rock
20300,Alanis Morissette,Hand in My Pocket,rock
20301,Alanis Morissette,Ironic,rock
20302,Alanis Morissette,You Learn,rock
20303,Alanis Morissette,Head Over Feet,rock
20304,Alanis Morissette,All I Really Want,rock
20305,Alanis Morissette,Thank U,rock
20306,Alanis Morissette,Joining You,rock
20307,Alan Parsons,Fragile,rock
20308,Adam Lambert,Want,rock
20309,Adam Lambert,Time for Miracles,rock
20310,Adam Lambert,Whataya Want From Me,rock
20311,Adam Lambert,If I Had You,rock
20312,Adam Lambert,Aftermath (Billboard Remix),rock
20313,Adam Lambert,Better Than I Know Myself,rock
20314,Adam Lambert,Never Close Our Eyes,rock
20315,Steve Aoki-Felix Jaehn-Adam Lambert,Can't Go Home,rock
20316,Tritonal-Jenaux-Adam Lambert,Broken,rock
20330,10cc,The Dean and I / Bee in My Bonnet,rock
20333,10cc,The Wall Street Shuffle,rock
20355,Scott Walker,Joanna,pop
20356,Scott Walker,Lights of Cincinnati / Two Weeks Since You've Gone,pop
20357,Scott Walker,I Still See You / My Way Home,pop
20358,Scott Walker,Track Three,pop
20377,Billy Talent,Rusted From the Rain,rock
20378,Billy Talent,Devil on My Shoulder,rock
20379,Billy Talent,Viking Death March,rock
20380,Billy Talent,Surprise Surprise,rock
20381,Anti‐Flag-Donots-Beatsteaks-Billy Talent,Toast to Freedom,rock
20382,Bastille,Oblivion,rock
20383,Bastille,Torn Apart,rock
20384,Bastille,Hangin',rock
20385,Bastille,Good Grief,rock
20386,Bastille,Fake It,rock
20387,Bastille,Send Them Off!,rock
20388,Powderfinger,Lost and Running,pop
20389,Powderfinger,I'm on Your Side,pop
20390,R. Kelly,Same Girl Triple Up (remix),pop
20391,R. Kelly,Rock Star,pop
20392,R. Kelly-OJ da Juiceman,Supaman High,pop
20393,R. Kelly,Share My Love,pop
20394,Ashanti-R. Kelly,That's What We Do,pop
20395,Phoenix-R. Kelly,Trying to Be Cool (remix),pop
20396,Phil Collins,Hang in Long Enough,pop
20397,Phil Collins,That's Just the Way It Is,pop
20398,David Crosby-Phil Collins,Hero,pop
20399,Phil Collins,Both Sides of the Story,pop
20400,Phil Collins,Everyday,pop
20401,Phil Collins,Everyday,pop
20402,Phil Collins,We Wait and We Wonder,pop
20403,Peter Gabriel,Digging in the Dirt,pop
20404,Peter Gabriel,Steam,pop
20405,Peter Gabriel,Blood of Eden,pop
20406,Peter Gabriel,Kiss That Frog,pop
20407,Peter Gabriel,Lovetown,pop
20408,Deep Forest-Peter Gabriel,While the Earth Sleeps,pop
20409,Peter Gabriel,More Than This,pop
20427,Rudimental,Speeding,pop
20428,Rudimental,Speeding,pop
20429,Ruby Turner,Signed, Sealed, Delivered,pop
20430,Ruby Turner,The Club Diamonds EP,pop
20432,Roy Wood,Oh What a Shame / Bengal Jig,pop
20433,Roy Wood,O.T.T. / Mystery Song,pop
20436,Rosemary Clooney,Mambo Italiano / We'll Be Together Again,pop
20439,Ronan Keating,When You Say Nothing at All,pop
20440,Roger Cicero,Frauen regier'n die Welt,pop
20443,Rocío Dúrcal,Acompáñame, porque puede suceder,pop
20444,Anggun-Bénabar-Amel Bent-Patrick Bruel-Corneille-Emma Daumas-Jenifer-Kyo-Leslie-Emmanuel Moire-M. Pokora-Roch Voisine-Stéphanie-Tété,L'Or de nos vies,pop
20445,Sarah Brightman-The Starship Troopers,The Adventures of the Love Crusader,pop
20446,Sarah Brightman,Love in a U.F.O.,pop
20447,Sarah Brightman,My Boyfriend's Back,pop
20448,Sarah Brightman,Him,pop
20449,Sarah Brightman,Rhythm of the Rain,pop
20450,Cliff Richard-Sarah Brightman,All I Ask of You,pop
20451,Sarah Brightman,The Theme From 'a Room With a View' (Doretta's Dream),pop
20452,Naughty Boy-Sam Smith,La La La,pop
20453,Juun-Sam Smith,When It's Alright,pop
20454,Sam Smith-Mary J. Blige,Stay With Me,pop
20455,Sam Smith,Make It to Me,pop
20456,Sam Smith,I'm Not the Only One,pop
20457,Sam Smith,Have Yourself a Merry Little Christmas,pop
20458,Sam Smith-John Legend,Lay Me Down,pop
20459,Disclosure-Sam Smith,Omen,pop
20460,Sam Smith,Writing’s on the Wall,pop
20461,Sam Brown,This Feeling,pop
20462,Sam Brown,Walking Back to Me,pop
20463,Sam Brown,Walking Back to Me,pop
20464,Sam Brown,Kissing Gate,pop
20465,Sam Brown,Mindworks,pop
20466,Sam Brown,With A Little Love,pop
20467,Fish-Sam Brown,Just Good Friends,pop
20468,Sam Brown,I Forgive You,pop
20469,S Club 8,Sundown,pop
20470,S Club 7,You're My Number One,pop
20471,S Club 7,Reach,pop
20472,S Club 7,Natural,pop
20473,S Club 7,Never Had a Dream Come True,pop
20474,S Club 7,Don’t Stop Movin’,pop
20475,S Club 7,Have You Ever,pop
20476,S Club 7,You,pop
20479,Alanis Morissette,Joining You,rock
20480,Alanis Morissette,So Pure,rock
20481,Alanis Morissette,Unsent,rock
20482,Alanis Morissette,Hands Clean,rock
20483,Alanis Morissette,Precious Illusions,rock
20484,Alanis Morissette,Everything,rock
20485,Alanis Morissette,A Man,rock
20486,Alanis Morissette,Excuses,rock
20497,10cc,I’m Not in Love,rock
20498,10cc,Waterfall,rock
20499,10cc,Art for Art’s Sake,rock
20500,10cc,I'm Mandy Fly Me,rock
20501,10cc,The Things We Do for Love / Hot to Trot,rock
20502,10cc,Good Morning Judge,rock
20529,Lady Gaga-R. Kelly,Do What U Want,pop
20530,Justin Bieber-R. Kelly,PYD,pop
20531,Waze & Odyssey-R. Kelly,Bump & Grind 2014,pop
20532,Chance the Rapper-Jeremih-R. Kelly,Somewhere in Paradise,pop
20533,R. Kelly,Down Low (Nobody Has to Know),pop
20534,R. Kelly,Happy People,pop
20535,R. Kelly,I Wish,pop
20536,Phil Collins,Dance Into the Light,pop
20537,Phil Collins,It’s in Your Eyes,pop
20538,Phil Collins,No Matter Who,pop
20539,Phil Collins,Wear My Hat,pop
20540,Phil Collins,True Colors,pop
20541,Phil Collins,Tarzan,pop
20542,Lil’ Kim-Phil Collins,In the Air Tonite,pop
20543,Peter Gabriel,The Barry Williams Show,pop
20544,Peter Gabriel,Growing Up,pop
20545,Peter Gabriel,Burn You Up, Burn You Down,pop
20546,Peter Gabriel,Down to Earth,pop
20547,Peter Gabriel-Stephin Merritt,The Book of Love / Not One of Us,pop
20548,Bon Iver-Peter Gabriel,Come Talk to Me / Flume,pop
20549,Peter Gabriel,The Book of Love / Washing of the Water,pop
20550,Robyn,Do You Really Want Me (Show Respect),pop
20554,Robin,Frontside Ollie,pop
20555,Robin,Faija skitsoo,pop
20556,Robin,Hiljainen tyttö,pop
20557,Roberta Flack-Donny Hathaway,Back Together Again,pop
20558,Robert Palmer,Johnny And Mary,pop
20563,Rudimental-John Newman,Feel the Love,pop
20564,Ed Sheeran-Rudimental,Bloodstream,pop
20565,Rudimental-Ed Sheeran,Lay It All on Me [Cash Cash Remix],pop
20566,Rudimental-Big Sean-Vic Mensa-Ed Sheeran,Lay It All on Me,pop
20572,RJD2,June / The Proxy,pop
20579,DJ Fresh-Rita Ora,Hot Right Now,pop
20580,Rita Ora,How We Do (Party),pop
20582,Stéphanie,Flash,pop
20583,Stéphanie,Ouragan,pop
20584,Stéphanie,Fleurs du mal,pop
20585,Stéphanie,Live Your Life,pop
20586,Stephan Eicher,La Chanson bleue,pop
20590,Starship,We Built This City,pop
20591,Starship,Nothing's Gonna Stop Us Now,pop
20592,Young Sid-Stan Walker,Stuck in a Box,pop
20593,Stan Walker,Loud,pop
20594,Stan Walker,Light It Up,pop
20601,Rosemary Clooney,Hey There / This Ole House,pop
20602,Ronan Keating,Life Is a Rollercoaster,pop
20603,Ronan Keating,Lovin' Each Day,pop
20604,Ronan Keating,If Tomorrow Never Comes,pop
20605,Ronan Keating,If Tomorrow Never Comes,pop
20606,Ronan Keating,Je t'aime plus que tout,pop
20607,Ronan Keating,We've Got Tonight,pop
20608,Ronan Keating-Lulu,We've Got Tonight,pop
20609,Ronan Keating,I Love It When We Do,pop
20610,Ronan Keating,Lost for Words,pop
20611,Roch Voisine-Cœur de pirate,Hélène,pop
20612,Roch Voisine,Dis-lui,pop
20613,Sarah Brightman,Anything but Lonely,pop
20614,José Carreras-Sarah Brightman,Amigos para siempre (Friends for Life),pop
20615,Sarah Brightman,Captain Nemo,pop
20616,Sarah Brightman,The Second Element,pop
20617,Sarah Brightman,Heaven Is Here,pop
20618,Sarah Brightman,A Question of Honour,pop
20619,Sarah Brightman-Andrea Bocelli,Time to Say Goodbye,pop
20620,Sam Smith,I'm Not the Only One (Armand Van Helden remix),pop
20621,Alanis Morissette,So-Called Chaos,rock
20622,Alanis Morissette,Out Is Through,rock
20623,Alanis Morissette,Eight Easy Steps,rock
20624,Alanis Morissette,Hand in My Pocket,rock
20625,Alanis Morissette,Crazy,rock
20626,Alanis Morissette,Underneath,rock
20627,Alanis Morissette,In Praise of the Vulnerable Man,rock
20628,Alanis Morissette,Not as We,rock
20638,10cc,People in Love,rock
20639,10cc,Dreadlock Holiday,rock
20641,10cc,For You and I,rock
20642,10cc,It Doesn't Matter at All,rock
20644,10cc,Les Nouveaux Riches,rock
20670,R. Kelly,Soldier's Heart,pop
20671,R. Kelly,Step in the Name of Love (remix),pop
20672,Phil Collins,Can't Stop Loving You,pop
20673,Phil Collins,The Least You Can Do,pop
20674,Phil Collins,Wake Up Call,pop
20675,Peter Gabriel,Courage,pop
20676,Salman Ahmad-Peter Gabriel,Open Your Eyes (Original Motion Picture Soundtrack),pop
20677,Peter Gabriel,I’m Amazing,pop
20678,Peter Gabriel,The Veil,pop
20679,OneRepublic-Peter Gabriel,A.I.,pop
20680,Robyn,Do You Know (What It Takes),pop
20681,Robyn,Do You Know (What it Takes),pop
20682,Robyn,Show Me Love,pop
20683,Robyn,Electric,pop
20684,Robyn,Keep This Fire Burning,pop
20685,Robyn,Be Mine,pop
20686,Christian Falk-Robyn,Dream On,pop
20687,Robyn,With Every Heartbeat,pop
20688,Robin-Brädi,Puuttuva palanen,pop
20689,Robin,Luupilla mun korvissa,pop
20690,Robin,Haluan sun palaavan,pop
20691,Robin-Mikael Gabriel-Uniikki,Boom Kah,pop
20692,Robin,Erilaiset,pop
20693,Robin,Onnellinen,pop
20694,Robin,Kesärenkaat,pop
20695,Roberta Flack,Don't Make Me Wait Too Long,pop
20696,Roberta Flack,Killing Me Softly With His Song,pop
20697,Robert Palmer,Looking for Clues,pop
20698,Robert Palmer,Some Guys Have All the Luck,pop
20699,Robert Palmer,Addicted to Love,pop
20700,Robert Palmer,Early in the Morning,pop
20701,Robert Palmer,Simply Irresistible,pop
20702,Robert Palmer-UB40,I’ll Be Your Baby Tonight,pop
20703,Robert Palmer,Every Kinda People,pop
20704,Max Herre-Sophie Hunger,Fremde,pop
20713,Sonny & Cher,Little Man,pop
20714,Sonny & Cher,I Got You Babe,pop
20715,Sondre Lerche,Sleep On Needles,pop
20719,Sneaky Sound System,UFO,pop
20720,Sneaky Sound System,Kansas City,pop
20721,Sneaky Sound System,Pictures,pop
20730,Diddy - Dirty Money-Skylar Grey,Coming Home,pop
20738,The Edge-Sinéad O’Connor,Heroine,pop
20750,RJD2,Let The Good Times Roll,pop
20751,Diverse-RJD2-Lyrics Born,Explosive,pop
20752,RJD2,1976,pop
20753,RJD2,Double Trouble,pop
20754,RJD2,Exotic Talk,pop
20755,RJD2,Through the Walls,pop
20756,Aceyalone-RJD2,Fire,pop
20757,RJD2,You Never Had It So Good,pop
20758,RJD2,Ain't That A Kick In The Head (RJD2 Remix),pop
20759,Rita Ora-Tinie Tempah,R.I.P.,pop
20760,Rita Ora,Shine Ya Light,pop
20761,Rita Ora,Radioactive,pop
20762,Rita Ora,I Will Never Let You Down,pop
20763,Iggy Azalea-Rita Ora,Black Widow,pop
20764,Rita Ora,Poison,pop
20765,Rita Ora,Body on Me,pop
20766,Stéphanie,Young Ones Everywhere,pop
20767,Stéphanie,Winds of Chance,pop
20768,Stéphanie,You Don't Die From Love,pop
20769,Anggun-Bénabar-Amel Bent-Patrick Bruel-Corneille-Emma Daumas-Jenifer-Kyo-Leslie-Emmanuel Moire-M. Pokora-Roch Voisine-Stéphanie-Tété,L'Or de nos vies,pop
20770,Stephan Eicher,Two People in a Room,pop
20771,Stephan Eicher,I Tell This Night,pop
20772,Stephan Eicher,Combien de temps,pop
20773,Stephan Eicher,Tomorrow Will Be Your Day,pop
20774,Stephan Eicher,Sois patiente avec moi,pop
20775,Stephan Eicher,Déjeuner en paix,pop
20776,Stephan Eicher,Pas d'ami (comme toi),pop
20777,Stephan Eicher,Tu ne me dois rien,pop
20778,Stephan Eicher,Hemmige,pop
20807,Ronan Keating,I Hope You Dance,pop
20808,Ronan Keating,Father and Son,pop
20809,Ronan Keating,She Believes (In Me),pop
20810,Ronan Keating,My Heart Is Not My Own,pop
20811,Ronan Keating-Paulini,Believe Again,pop
20812,Ronan Keating,Fires,pop
20813,Ronan Keating,The Way You Make Me Feel,pop
20814,Sarah Brightman-London Symphony Orchestra-José Cura,Just Show Me How to Love You,pop
20815,Sarah Brightman,Who Wants to Live Forever,pop
20816,Sarah Brightman,Eden,pop
20817,United Citizen Federation-Sarah Brightman,Starship Troopers,pop
20818,Sarah Brightman-London Symphony Orchestra-José Cura,There for Me,pop
20819,Sarah Brightman,A Whiter Shade of Pale / A Question of Honour,pop
20820,Sarah Brightman,Harem,pop
20821,Alanis Morissette,My Humps,rock
20822,Alanis Morissette,Guardian,rock
20823,Alanis Morissette,Receive,rock
20830,10cc,Don’t Turn Me Away,rock
20831,10cc,The Power of Love,rock
20832,10cc,Runaway,rock
20833,10cc,We've Heard It All Before,rock
20834,10cc,24 Hours,rock
20835,10cc,Feel the Love (Oomachasaooma),rock
20836,10cc,Welcome to Paradise,rock
20852,Robyn,Konichiwa Bitches,pop
20853,Robyn,Handle Me,pop
20854,Robyn,Who's That Girl,pop
20855,Robyn,Dancehall Queen,pop
20856,Robyn,Fembot,pop
20857,Robyn,None of Dem,pop
20858,Robyn,Dancing on My Own,pop
20859,Robyn,Don't Fucking Tell Me What to Do,pop
20864,Shirley Bassey,As Long as He Needs Me,pop
20865,Sheryl Crow,All I Wanna Do,pop
20866,Sheila E.,The Belle of St. Mark,pop
20867,Sheila E.,The Glamorous Life,pop
20868,Sheila E.,A Love Bizarre,pop
20871,Kenny Rogers-Sheena Easton,We've Got Tonight,pop
20872,Shawn Mendes,Life of the Party,pop
20873,Shawn Mendes,Something Big,pop
20874,Shawn Mendes,Show You,pop
20875,Shawn Mendes,Stitches,pop
20877,Shanice,I Love Your Smile,pop
20878,Shanice,I'm Cryin',pop
20879,Shanice,Saving Forever for You,pop
20885,Shabba Ranks,Mr. Loverman,pop
20886,Shabba Ranks-Deborahe Glasgow,Fanciness,pop
20887,Sertab Erener,Zor Kadın,pop
20888,Sertab Erener,Bu Yaz,pop
20896,SEKAI NO OWARI,INORI,pop
20897,Robert Palmer,Girl U Want,pop
20898,Robert Palmer,Know by Now,pop
20899,Robert Palmer,You Blow Me Away,pop
20900,Robert Palmer,TV Dinners,pop
20901,Robert Palmer,Mercy Mercy Me / I Want You,pop
20902,Robert Palmer,Sweet Lies,pop
20903,Seinabo Sey,Sunshine,pop
20904,Seinabo Sey,Younger,pop
20905,Seinabo Sey,Hard Time,pop
20906,Seinabo Sey,Poetic,pop
20907,Seinabo Sey,Pretend,pop
20917,Sondre Lerche,Two Way Monologue,pop
20918,Sondre Lerche,Hoisting the Flag,pop
20919,Sondre Lerche,Johnny Johnny Ooh Ooh,pop
20920,Sondre Lerche,Minor Detail,pop
20921,Sondre Lerche,Phantom Punch,pop
20922,Sondre Lerche,Say It All,pop
20923,Sondre Lerche,Domino,pop
20924,Sondre Lerche,Private Caller,pop
20925,Lars Vaular-Sondre Lerche,Øynene Lukket,pop
20926,Sneaky Sound System,When We Were Young,pop
20927,Tiësto-Sneaky Sound System,I Will Be Here (Remixes),pop
20928,Sneaky Sound System,We Love,pop
20929,Sneaky Sound System,Big,pop
20930,Sneaky Sound System,Really Want to See You Again,pop
20931,Sneaky Sound System,Friends,pop
20933,Smokie,I'll Meet You at Midnight,pop
20934,Smokie,Living Next Door to Alice,pop
20935,Smokie,Something's Been Making Me Blue,pop
20936,Smokie,Wild Wild Angels,pop
20937,Smokie,It's Your Life,pop
20938,Smokie,Lay Back in the Arms of Someone,pop
20939,Dr. Dre-Eminem-Skylar Grey,I Need a Doctor,pop
20940,Skylar Grey,Dance Without You,pop
20941,Skylar Grey,Invisible,pop
20942,Kaskade-Skylar Grey,Room for Happiness,pop
20943,Skylar Grey-Eminem,C’mon Let Me Ride,pop
20944,Skylar Grey,Final Warning,pop
20945,Skylar Grey,Wear Me Out,pop
20946,Skylar Grey,Tower (Don't Look Down),pop
20947,David Guetta-Skylar Grey,Shot Me Down,pop
20949,Sinéad O’Connor,Troy,pop
20950,Sinéad O’Connor,Mandinka,pop
20951,Sinéad O’Connor-MC Lyte,I Want Your (Hands on Me),pop
20952,Sinéad O’Connor,Jump in the River,pop
20953,Sinéad O’Connor,Nothing Compares 2 U,pop
20954,Sinéad O’Connor,The Emperor's New Clothes,pop
20955,Sinéad O’Connor,Three Babies,pop
20956,Sinéad O’Connor,My Special Child,pop
20973,Stephan Eicher,Des hauts, des bas,pop
20974,Stephan Eicher,Ni remords, ni regrets,pop
20975,Stephan Eicher,Rivière,pop
20976,Stephan Eicher,Manteau de gloire,pop
20977,Stephan Eicher,Der Rand der Welt,pop
20978,Stephan Eicher,Oh ironie,pop
20979,Arno-Stephan Eicher,Ils ont changé ma chanson,pop
20997,Sarah Brightman,Free,pop
20998,Sarah Brightman,It's a Beautiful Day,pop
20999,Sarah Brightman,I Will Be With You,pop
21000,Sarah Brightman,One Day Like This,pop
21001,10cc,Woman in Love,rock
21002,10cc,I’m Not in Love (acoustic session '95),rock
21003,10cc,Ready to Go Home,rock
21012,Robyn,Hang With Me,pop
21013,Robyn,Indestructible,pop
21014,Teddybears-Robyn,Cardiac Arrest,pop
21015,Robyn,Call Your Girlfriend: Remixes,pop
21016,Robyn,Call Your Girlfriend,pop
21017,Röyksopp-Robyn,Do It Again,pop
21018,Röyksopp-Robyn,Monument,pop
21019,Shirley Bassey,With These Hands,pop
21020,Shirley Bassey,Climb Ev'ry Mountain,pop
21021,Shirley Bassey,I'll Get By (As Long as I Have You),pop
21022,Shirley Bassey,You'll Never Know,pop
21023,Sheryl Crow,Leaving Las Vegas,pop
21024,Sheryl Crow,Run Baby Run,pop
21025,Sheryl Crow,Strong Enough,pop
21026,Sheryl Crow,Can't Cry Anymore,pop
21027,Sheryl Crow,A Change Would Do You Good,pop
21028,Sheryl Crow,Everyday Is a Winding Road,pop
21029,Sheryl Crow,Everyday Is A Winding Road,pop
21030,Sheryl Crow,If It Makes You Happy,pop
21031,Sheila E.,Droppin' Like Flies,pop
21032,Sheila E.,Sex Cymbal,pop
21033,Sheena Easton,Strut,pop
21034,Sheena Easton,Do It For Love,pop
21035,Sheena Easton,Sugar Walls,pop
21036,Sheena Easton,Eternity,pop
21037,Sheena Easton,The Lover in Me,pop
21038,Sheena Easton,My Treasure Is You,pop
21039,Sheena Easton,Days Like This,pop
21040,Shawn Mendes-Camila Cabello,I Know What You Did Last Summer,pop
21041,Shawn Mendes,Treat You Better,pop
21042,Shawn Mendes,Mercy,pop
21043,Sean Paul,Gimme the Light,pop
21045,N*E*R*D,Lapdance,pop
21046,N*E*R*D,Rock Star,pop
21047,Jon Secada-Shanice,If I Never Knew You,pop
21048,Shanice,When I Close My Eyes,pop
21053,N-Dubz,Feva Las Vegas,pop
21054,N-Dubz,You Better Not Waste My Time,pop
21055,N-Dubz,I Swear,pop
21063,Shabba Ranks,More Pon More,pop
21064,Shabba Ranks,Shabba Ranks-None A Dem-Peppa Riddim,pop
21065,Keith & Tex-Shabba Ranks,Dukku Dukku (Remix),pop
21066,Shabba Ranks-Shaggy,That Girl,pop
21067,Shabba Ranks-Krystal,Twice My Age,pop
21069,Mud,Flower Power,pop
21070,Sertab Erener,Yeni,pop
21071,Sertab Erener,Everyway That I Can,pop
21072,Sertab Erener,Here I Am,pop
21073,Sertab Erener,I Believe (That I See Love in You),pop
21074,Sertab Erener,Leave,pop
21075,Sertab Erener,I Remember Now,pop
21076,Sertab Erener,Bu Böyle,pop
21077,Sertab Erener,Açık Adres,pop
21081,SEKAI NO OWARI,RPG,pop
21082,SEKAI NO OWARI,Death Disco,pop
21085,Owl City-SEKAI NO OWARI,Tokyo,pop
21086,SEKAI NO OWARI,Dragon Night,pop
21087,SEKAI NO OWARI,ANTI-HERO,pop
21089,Mr. Probz,Waves,pop
21090,Armin van Buuren-Mr. Probz,Another You,pop
21091,Mr. Probz-Imélie Monteiro,WAVE (Version Kizomba),pop
21092,Mr. President,Up 'n Away,pop
21093,Mr. President,4 on the Floor,pop
